order_item_id,order_id,product_id,quantity,price_per_unit
9386,9386,563,1,23803
9387,9387,538,2,45974
9388,9388,749,1,44340
9389,9389,96,3,10535
9390,9390,454,2,26220
9391,9391,588,3,79620
9392,9392,277,3,52877
9393,9393,563,3,68796
9394,9394,574,1,55829
9395,9395,307,3,29271
9396,9396,137,1,52056
9397,9397,358,2,79708
9398,9398,307,1,54409
9399,9399,46,1,56188
9400,9400,228,1,6039
9401,9401,631,1,23775
9402,9402,603,1,10121
9403,9403,535,3,42506
9404,9404,439,2,26861
9405,9405,249,3,51699
9406,9406,81,2,17271
9407,9407,647,1,41626
9408,9408,117,1,17610
9409,9409,598,2,61890
9410,9410,28,2,64272
9411,9411,567,2,7985
9412,9412,321,3,70801
9413,9413,78,2,41316
9414,9414,296,3,38079
9415,9415,240,1,24486
9416,9416,561,2,70192
9417,9417,92,1,59603
9418,9418,297,3,17851
9419,9419,653,1,14979
9420,9420,314,2,49363
9421,9421,187,3,19917
9422,9422,703,1,55919
9423,9423,312,1,49165
9424,9424,444,3,68203
9425,9425,664,1,39033
9426,9426,31,2,23402
9427,9427,160,1,34215
9428,9428,71,3,53149
9429,9429,477,2,64200
9430,9430,36,2,6274
9431,9431,25,3,48280
9432,9432,656,3,38575
9433,9433,567,2,45868
9434,9434,734,2,2924
9435,9435,52,1,78815
9436,9436,577,1,73693
9437,9437,536,3,68354
9438,9438,448,3,40403
9439,9439,764,2,2891
9440,9440,555,2,13399
9441,9441,381,1,19352
9442,9442,655,2,39752
9443,9443,135,2,52999
9444,9444,665,2,26699
9445,9445,159,1,34971
9446,9446,75,1,12930
9447,9447,13,3,1597
9448,9448,515,2,1902
9449,9449,740,3,62217
9450,9450,701,3,26657
9451,9451,296,2,2267
9452,9452,573,3,30471
9453,9453,406,2,48079
9454,9454,125,3,17189
9455,9455,642,3,7285
9456,9456,116,2,45047
9457,9457,733,1,66802
9458,9458,550,1,47172
9459,9459,351,1,21182
9460,9460,49,1,74111
9461,9461,28,3,58120
9462,9462,233,1,13030
9463,9463,385,3,55500
9464,9464,334,3,44814
9465,9465,170,2,24154
9466,9466,281,2,17192
9467,9467,96,3,8259
9468,9468,413,2,70825
9469,9469,33,2,4489
9470,9470,170,2,10873
9471,9471,444,1,40864
9472,9472,213,2,2683
9473,9473,489,1,27131
9474,9474,670,2,2273
9475,9475,137,1,59092
9476,9476,321,2,66190
9477,9477,632,3,72496
9478,9478,678,3,4113
9479,9479,192,1,49715
9480,9480,90,2,4354
9481,9481,687,1,47080
9482,9482,136,3,72863
9483,9483,398,2,48100
9484,9484,213,2,59349
9485,9485,395,2,76031
9486,9486,373,2,75129
9487,9487,95,2,41553
9488,9488,556,2,31050
9489,9489,625,2,14210
9490,9490,164,1,48699
9491,9491,605,2,12204
9492,9492,441,1,35135
9493,9493,213,1,45609
9494,9494,545,1,10517
9495,9495,11,3,66944
9496,9496,585,3,5086
9497,9497,668,3,69364
9498,9498,395,3,71079
9499,9499,558,1,33774
9500,9500,308,1,3883
9501,9501,513,1,31854
9502,9502,580,1,78467
9503,9503,48,1,17810
9504,9504,638,2,70651
9505,9505,217,2,78040
9506,9506,365,1,45994
9507,9507,547,3,25980
9508,9508,467,3,78936
9509,9509,548,3,7909
9510,9510,593,2,47791
9511,9511,351,3,21910
9512,9512,368,1,54424
9513,9513,307,1,77242
9514,9514,279,2,22737
9515,9515,79,2,6497
9516,9516,644,2,7038
9517,9517,305,3,28875
9518,9518,99,2,75171
9519,9519,566,3,8131
9520,9520,598,3,62844
9521,9521,704,3,1108
9522,9522,549,3,33774
9523,9523,116,1,9022
9524,9524,676,1,42430
9525,9525,439,2,74748
9526,9526,619,1,19153
9527,9527,348,2,31727
9528,9528,647,1,44710
9529,9529,305,3,29993
9530,9530,471,1,23063
9531,9531,242,1,20236
9532,9532,371,2,72006
9533,9533,181,3,30181
9534,9534,357,1,52712
9535,9535,54,3,36022
9536,9536,543,1,53296
9537,9537,575,1,25796
9538,9538,738,3,23017
9539,9539,298,3,64164
9540,9540,517,3,52681
9541,9541,316,2,63144
9542,9542,520,1,13288
9543,9543,335,3,20996
9544,9544,420,2,26213
9545,9545,617,1,21119
9546,9546,624,2,53601
9547,9547,231,3,21845
9548,9548,727,3,15150
9549,9549,718,2,58371
9550,9550,82,3,61217
9551,9551,132,1,39507
9552,9552,253,2,40610
9553,9553,459,2,76393
9554,9554,273,1,44062
9555,9555,491,1,57628
9556,9556,66,3,65940
9557,9557,753,2,66354
9558,9558,529,1,23531
9559,9559,381,3,61612
9560,9560,143,2,59821
9561,9561,232,1,76654
9562,9562,735,2,48023
9563,9563,489,1,19541
9564,9564,695,3,32291
9565,9565,401,2,4175
9566,9566,279,3,5900
9567,9567,639,2,3813
9568,9568,658,3,3616
9569,9569,433,2,36341
9570,9570,100,1,36700
9571,9571,379,1,68747
9572,9572,377,2,30876
9573,9573,118,2,52546
9574,9574,119,2,8884
9575,9575,294,3,49845
9576,9576,722,3,18860
9577,9577,716,1,30020
9578,9578,42,3,42399
9579,9579,407,3,21947
9580,9580,398,3,42372
9581,9581,484,3,4959
9582,9582,619,3,13385
9583,9583,183,1,76870
9584,9584,545,2,11830
9585,9585,399,1,5141
9586,9586,589,1,30491
9587,9587,164,2,61743
9588,9588,718,2,72602
9589,9589,421,3,59306
9590,9590,185,1,13387
9591,9591,530,1,11802
9592,9592,579,2,66068
9593,9593,276,2,62307
9594,9594,593,3,65352
9595,9595,104,1,54127
9596,9596,488,2,72625
9597,9597,519,2,61431
9598,9598,75,2,5209
9599,9599,497,1,68057
9600,9600,758,3,38491
9601,9601,513,3,76509
9602,9602,257,1,28828
9603,9603,354,1,77134
9604,9604,452,2,53017
9605,9605,61,2,3216
9606,9606,721,2,77776
9607,9607,534,2,40016
9608,9608,595,2,10576
9609,9609,246,1,29382
9610,9610,451,2,30230
9611,9611,522,1,35002
9612,9612,462,2,72177
9613,9613,200,1,21592
9614,9614,681,2,39315
9615,9615,81,2,5883
9616,9616,454,3,70951
9617,9617,54,2,56796
9618,9618,293,2,41537
9619,9619,725,1,34382
9620,9620,102,3,61754
9621,9621,20,1,69381
9622,9622,552,2,9588
9623,9623,255,2,40801
9624,9624,359,3,18136
9625,9625,156,1,46830
9626,9626,734,2,38022
9627,9627,529,1,62494
9628,9628,107,2,53389
9629,9629,375,3,31952
9630,9630,16,2,38463
9631,9631,303,3,14312
9632,9632,641,1,63732
9633,9633,236,3,46316
9634,9634,683,1,27362
9635,9635,601,2,65676
9636,9636,173,2,49882
9637,9637,399,1,58106
9638,9638,3,2,11584
9639,9639,435,3,30958
9640,9640,653,3,48771
9641,9641,374,3,19217
9642,9642,84,1,8789
9643,9643,680,1,26797
9644,9644,363,1,47660
9645,9645,510,2,74109
9646,9646,214,1,6761
9647,9647,287,1,72014
9648,9648,634,2,74560
9649,9649,683,3,28082
9650,9650,220,1,74187
9651,9651,206,3,33881
9652,9652,80,3,67029
9653,9653,192,3,39765
9654,9654,516,2,76434
9655,9655,317,3,69198
9656,9656,22,2,37334
9657,9657,673,1,61631
9658,9658,505,3,34169
9659,9659,198,1,18071
9660,9660,328,3,77221
9661,9661,107,1,48858
9662,9662,51,1,30968
9663,9663,239,1,52787
9664,9664,585,2,10102
9665,9665,354,3,17473
9666,9666,418,2,10555
9667,9667,191,3,21798
9668,9668,418,2,79138
9669,9669,699,2,65409
9670,9670,342,2,20422
9671,9671,282,2,61636
9672,9672,480,3,75351
9673,9673,326,2,49665
9674,9674,463,1,54264
9675,9675,412,1,73826
9676,9676,531,2,39398
9677,9677,50,1,73161
9678,9678,446,1,42679
9679,9679,506,2,73768
9680,9680,111,2,66984
9681,9681,582,1,28501
9682,9682,25,3,65884
9683,9683,675,2,63438
9684,9684,616,3,78509
9685,9685,299,3,2042
9686,9686,215,2,12784
9687,9687,477,1,11558
9688,9688,306,2,62027
9689,9689,417,3,21720
9690,9690,635,3,15167
9691,9691,520,2,14762
9692,9692,763,3,47096
9693,9693,533,2,57473
9694,9694,147,2,19932
9695,9695,67,1,72474
9696,9696,648,2,51872
9697,9697,64,2,31491
9698,9698,703,2,39143
9699,9699,144,2,15083
9700,9700,224,1,12393
9701,9701,511,1,79311
9702,9702,345,3,29148
9703,9703,697,2,29096
9704,9704,512,2,66963
9705,9705,379,3,41183
9706,9706,184,1,39267
9707,9707,761,1,21553
9708,9708,490,1,70019
9709,9709,439,1,31030
9710,9710,675,3,13777
9711,9711,608,1,66825
9712,9712,699,1,27290
9713,9713,629,1,69216
9714,9714,731,3,68732
9715,9715,743,3,22950
9716,9716,411,3,44366
9717,9717,431,3,24528
9718,9718,142,2,37311
9719,9719,761,1,24156
9720,9720,233,1,62936
9721,9721,233,1,52332
9722,9722,615,2,23108
9723,9723,223,1,25779
9724,9724,606,2,16446
9725,9725,15,3,28813
9726,9726,553,2,55846
9727,9727,349,2,15371
9728,9728,730,3,34675
9729,9729,707,2,38881
9730,9730,683,1,28561
9731,9731,553,1,24922
9732,9732,99,1,50866
9733,9733,355,3,37054
9734,9734,493,1,33355
9735,9735,40,2,78584
9736,9736,252,1,39215
9737,9737,96,2,32118
9738,9738,55,1,56578
9739,9739,195,2,59294
9740,9740,233,2,1280
9741,9741,171,2,11246
9742,9742,110,3,50882
9743,9743,244,1,17574
9744,9744,274,3,41388
9745,9745,83,3,43746
9746,9746,182,3,1877
9747,9747,697,1,45244
9748,9748,61,3,5254
9749,9749,350,3,59853
9750,9750,365,3,24935
9751,9751,545,3,56443
9752,9752,583,3,29122
9753,9753,317,1,4116
9754,9754,423,3,62700
9755,9755,278,1,75721
9756,9756,411,3,47923
9757,9757,14,3,54821
9758,9758,681,3,63301
9759,9759,272,1,44955
9760,9760,332,1,17832
9761,9761,25,1,33419
9762,9762,348,2,22169
9763,9763,440,1,12796
9764,9764,754,2,64606
9765,9765,359,2,67056
9766,9766,733,2,27245
9767,9767,624,3,61422
9768,9768,378,1,77032
9769,9769,192,1,34483
9770,9770,429,2,10266
9771,9771,406,2,17733
9772,9772,210,3,34138
9773,9773,266,2,53283
9774,9774,326,2,29070
9775,9775,43,1,20045
9776,9776,701,1,60148
9777,9777,551,1,4030
9778,9778,149,2,46131
9779,9779,13,3,59872
9780,9780,31,1,63651
9781,9781,103,2,15594
9782,9782,336,2,4645
9783,9783,194,1,21550
9784,9784,276,3,39556
9785,9785,40,3,60648
9786,9786,715,2,23816
9787,9787,453,2,62615
9788,9788,295,3,34470
9789,9789,327,1,1922
9790,9790,602,1,26627
9791,9791,676,3,67405
9792,9792,452,2,14667
9793,9793,522,2,4907
9794,9794,169,1,1553
9795,9795,148,2,30058
9796,9796,390,3,29128
9797,9797,276,2,66043
9798,9798,48,2,57261
9799,9799,191,3,60610
9800,9800,151,2,56924
9801,9801,762,3,62418
9802,9802,157,3,13218
9803,9803,123,2,60204
9804,9804,504,1,67502
9805,9805,654,3,39700
9806,9806,319,2,35148
9807,9807,370,2,31550
9808,9808,672,1,40332
9809,9809,151,1,28836
9810,9810,436,3,67531
9811,9811,727,2,33183
9812,9812,148,3,31782
9813,9813,410,3,6097
9814,9814,8,2,21156
9815,9815,379,3,35396
9816,9816,355,1,6785
9817,9817,756,2,12335
9818,9818,627,2,38028
9819,9819,674,1,68138
9820,9820,750,3,58320
9821,9821,474,2,7407
9822,9822,655,3,73725
9823,9823,550,2,25081
9824,9824,552,3,72142
9825,9825,520,2,63737
9826,9826,760,1,30526
9827,9827,231,1,60224
9828,9828,647,3,73426
9829,9829,754,1,7720
9830,9830,121,1,18099
9831,9831,69,3,32438
9832,9832,564,2,12505
9833,9833,64,1,5180
9834,9834,58,3,10343
9835,9835,344,2,53158
9836,9836,680,3,29583
9837,9837,696,3,23905
9838,9838,281,3,45744
9839,9839,167,2,39665
9840,9840,80,3,11769
9841,9841,448,1,54394
9842,9842,231,2,43578
9843,9843,619,3,34049
9844,9844,226,2,15335
9845,9845,401,3,36008
9846,9846,536,3,34193
9847,9847,690,3,47945
9848,9848,306,2,78128
9849,9849,602,1,64559
9850,9850,461,2,5424
9851,9851,478,1,6896
9852,9852,765,1,1981
9853,9853,344,3,34389
9854,9854,378,2,26204
9855,9855,217,3,13365
9856,9856,301,1,5670
9857,9857,317,3,39518
9858,9858,179,1,72442
9859,9859,580,3,79881
9860,9860,250,3,13664
9861,9861,481,3,52168
9862,9862,666,1,64761
9863,9863,760,3,3931
9864,9864,321,3,69870
9865,9865,266,1,24479
9866,9866,279,2,45604
9867,9867,217,1,38846
9868,9868,146,2,32825
9869,9869,662,1,52963
9870,9870,612,2,63137
9871,9871,657,3,14181
9872,9872,4,1,67539
9873,9873,186,3,21524
9874,9874,343,3,1752
9875,9875,7,2,31758
9876,9876,748,3,63391
9877,9877,655,1,51375
9878,9878,210,2,29781
9879,9879,510,3,40559
9880,9880,489,3,73244
9881,9881,96,1,15070
9882,9882,432,1,29002
9883,9883,175,3,62051
9884,9884,141,2,70916
9885,9885,696,2,67956
9886,9886,186,1,38643
9887,9887,680,3,4598
9888,9888,101,2,52865
9889,9889,570,2,65506
9890,9890,520,2,54585
9891,9891,655,2,3864
9892,9892,448,3,9632
9893,9893,256,3,23181
9894,9894,396,1,37986
9895,9895,359,3,31627
9896,9896,28,2,30092
9897,9897,556,3,10679
9898,9898,188,3,27650
9899,9899,438,3,26790
9900,9900,391,3,10001
9901,9901,727,3,67974
9902,9902,425,2,31334
9903,9903,116,2,3041
9904,9904,34,2,35994
9905,9905,219,3,30266
9906,9906,632,1,561
9907,9907,524,1,16359
9908,9908,404,1,25456
9909,9909,623,2,69638
9910,9910,477,2,3147
9911,9911,105,3,5042
9912,9912,418,3,47872
9913,9913,348,1,43525
9914,9914,165,2,40163
9915,9915,434,3,13763
9916,9916,10,3,28229
9917,9917,404,2,44536
9918,9918,212,2,28735
9919,9919,489,1,72915
9920,9920,432,3,7374
9921,9921,629,3,71456
9922,9922,503,2,70194
9923,9923,577,3,10839
9924,9924,142,3,43035
9925,9925,587,2,30459
9926,9926,306,2,3265
9927,9927,84,1,63626
9928,9928,522,1,67537
9929,9929,441,1,74933
9930,9930,278,1,61598
9931,9931,33,1,68301
9932,9932,659,3,45645
9933,9933,472,3,45561
9934,9934,643,3,20486
9935,9935,473,1,67363
9936,9936,387,2,5796
9937,9937,522,1,21083
9938,9938,151,2,5920
9939,9939,369,1,76754
9940,9940,383,3,49218
9941,9941,534,1,33111
9942,9942,549,2,41065
9943,9943,601,3,72284
9944,9944,281,2,76443
9945,9945,495,3,31348
9946,9946,554,3,20428
9947,9947,368,2,39784
9948,9948,410,2,5212
9949,9949,567,2,8825
9950,9950,110,2,14423
9951,9951,33,1,76073
9952,9952,760,2,25521
9953,9953,665,2,21431
9954,9954,576,3,2118
9955,9955,4,3,10399
9956,9956,204,1,65531
9957,9957,658,3,3365
9958,9958,602,2,19312
9959,9959,425,1,24827
9960,9960,277,3,62012
9961,9961,293,2,61218
9962,9962,408,2,58316
9963,9963,261,3,51727
9964,9964,348,2,17893
9965,9965,704,2,57360
9966,9966,105,1,25820
9967,9967,30,3,17671
9968,9968,200,1,13011
9969,9969,483,2,10801
9970,9970,499,1,62994
9971,9971,560,2,25725
9972,9972,106,1,2489
9973,9973,739,2,23666
9974,9974,700,2,25946
9975,9975,412,1,79515
9976,9976,470,2,53723
9977,9977,564,1,76823
9978,9978,296,3,613
9979,9979,173,1,47580
9980,9980,184,2,3132
9981,9981,445,3,70495
9982,9982,581,1,14135
9983,9983,452,1,38773
9984,9984,60,3,78916
9985,9985,415,2,13998
9986,9986,653,3,74939
9987,9987,451,1,4849
9988,9988,553,3,3648
9989,9989,517,3,33794
9990,9990,262,2,53926
9991,9991,349,3,77451
9992,9992,723,1,8988
9993,9993,412,1,75891
9994,9994,663,1,73925
9995,9995,13,3,72219
9996,9996,201,3,68579
9997,9997,661,2,7288
9998,9998,445,1,21726
9999,9999,116,1,44864
10000,10000,636,2,71507
10001,10001,301,1,60387
10002,10002,718,1,26911
10003,10003,330,1,34520
10004,10004,218,1,42203
10005,10005,573,2,34894
10006,10006,2,3,50739
10007,10007,54,3,44393
10008,10008,489,2,22696
10009,10009,491,1,32007
10010,10010,258,3,66061
10011,10011,707,2,21992
10012,10012,172,1,71088
10013,10013,321,2,14838
10014,10014,724,1,72906
10015,10015,667,3,50311
10016,10016,293,2,57935
10017,10017,617,3,39405
10018,10018,498,1,61387
10019,10019,51,3,39126
10020,10020,249,3,64394
10021,10021,582,1,30688
10022,10022,258,2,16481
10023,10023,183,3,18120
10024,10024,736,3,64683
10025,10025,612,2,6849
10026,10026,92,1,49340
10027,10027,761,2,21909
10028,10028,581,1,7904
10029,10029,575,2,27678
10030,10030,105,2,67283
10031,10031,490,2,3161
10032,10032,176,3,46570
10033,10033,268,1,54238
10034,10034,577,3,38295
10035,10035,520,1,55549
10036,10036,508,2,18210
10037,10037,337,3,77684
10038,10038,64,2,40517
10039,10039,355,1,61364
10040,10040,425,3,19247
10041,10041,414,3,76530
10042,10042,394,3,65202
10043,10043,655,2,10332
10044,10044,363,1,47106
10045,10045,124,2,34428
10046,10046,476,1,28459
10047,10047,580,2,11482
10048,10048,443,1,9007
10049,10049,588,1,34934
10050,10050,213,2,35393
10051,10051,77,1,73478
10052,10052,357,3,66581
10053,10053,375,3,72279
10054,10054,9,1,75531
10055,10055,229,2,49734
10056,10056,281,2,51966
10057,10057,713,3,15779
10058,10058,596,1,16401
10059,10059,748,1,70072
10060,10060,194,2,63317
10061,10061,170,2,62618
10062,10062,730,1,56703
10063,10063,47,2,33629
10064,10064,12,1,56536
10065,10065,606,1,43141
10066,10066,38,2,46483
10067,10067,52,2,15944
10068,10068,588,1,8475
10069,10069,72,2,53229
10070,10070,626,3,19355
10071,10071,670,1,13424
10072,10072,470,1,71376
10073,10073,282,2,75071
10074,10074,40,1,68815
10075,10075,512,3,27806
10076,10076,415,3,23358
10077,10077,310,1,18518
10078,10078,715,1,57779
10079,10079,485,1,31308
10080,10080,594,1,40437
10081,10081,566,1,44823
10082,10082,138,1,3786
10083,10083,426,3,72384
10084,10084,635,3,37178
10085,10085,112,2,52219
10086,10086,599,2,71555
10087,10087,102,1,77647
10088,10088,564,1,77923
10089,10089,124,2,63600
10090,10090,626,1,3089
10091,10091,263,1,58152
10092,10092,497,1,12797
10093,10093,555,1,74439
10094,10094,514,2,46589
10095,10095,482,2,26583
10096,10096,258,2,11048
10097,10097,479,3,15147
10098,10098,627,1,27026
10099,10099,646,3,6241
10100,10100,528,3,50699
10101,10101,301,1,35068
10102,10102,314,2,12853
10103,10103,261,3,64212
10104,10104,125,1,21766
10105,10105,582,1,19564
10106,10106,304,2,19121
10107,10107,194,3,46945
10108,10108,433,2,25403
10109,10109,5,2,33846
10110,10110,321,1,54109
10111,10111,480,2,72681
10112,10112,185,2,31530
10113,10113,547,1,65180
10114,10114,747,1,67343
10115,10115,257,1,18463
10116,10116,311,2,9792
10117,10117,693,3,7422
10118,10118,125,3,37126
10119,10119,583,1,28432
10120,10120,510,2,67476
10121,10121,302,3,40577
10122,10122,697,3,73232
10123,10123,350,2,36878
10124,10124,375,2,31414
10125,10125,180,1,72595
10126,10126,677,3,54498
10127,10127,756,2,33786
10128,10128,172,1,54460
10129,10129,688,3,32312
10130,10130,258,2,49434
10131,10131,104,2,25166
10132,10132,299,3,37473
10133,10133,628,3,12302
10134,10134,328,1,32897
10135,10135,297,1,32982
10136,10136,516,3,7430
10137,10137,530,2,32112
10138,10138,119,1,73911
10139,10139,200,1,42322
10140,10140,453,2,37124
10141,10141,284,3,5602
10142,10142,30,1,48730
10143,10143,273,1,40145
10144,10144,668,2,55338
10145,10145,2,1,61224
10146,10146,216,3,211
10147,10147,367,1,13506
10148,10148,624,1,73495
10149,10149,33,1,9804
10150,10150,308,3,18048
10151,10151,669,1,50785
10152,10152,729,1,55975
10153,10153,357,2,79224
10154,10154,408,3,66959
10155,10155,117,3,78234
10156,10156,426,2,32603
10157,10157,213,2,8159
10158,10158,151,1,44138
10159,10159,531,1,12990
10160,10160,76,3,61451
10161,10161,83,2,7083
10162,10162,644,3,8509
10163,10163,461,3,72453
10164,10164,667,3,53873
10165,10165,115,3,40402
10166,10166,96,1,41577
10167,10167,297,3,12285
10168,10168,595,3,43482
10169,10169,17,1,21496
10170,10170,174,1,16804
10171,10171,279,1,8163
10172,10172,606,1,38922
10173,10173,585,3,78922
10174,10174,530,1,75512
10175,10175,579,3,6150
10176,10176,679,3,75448
10177,10177,373,3,12494
10178,10178,465,3,18710
10179,10179,305,1,45925
10180,10180,659,1,32404
10181,10181,176,1,78146
10182,10182,719,3,36575
10183,10183,558,1,47450
10184,10184,663,1,78521
10185,10185,120,2,27783
10186,10186,347,2,29335
10187,10187,31,3,41247
10188,10188,144,3,2418
10189,10189,516,3,70086
10190,10190,20,1,65716
10191,10191,215,1,67289
10192,10192,363,3,20188
10193,10193,699,2,75182
10194,10194,756,2,28195
10195,10195,681,1,39337
10196,10196,607,1,5786
10197,10197,659,2,20088
10198,10198,757,2,59887
10199,10199,642,1,78386
10200,10200,757,2,70400
10201,10201,438,2,25632
10202,10202,708,1,11144
10203,10203,235,3,34010
10204,10204,261,2,38736
10205,10205,268,1,19437
10206,10206,735,2,39061
10207,10207,317,2,10876
10208,10208,69,3,41609
10209,10209,593,3,48229
10210,10210,497,1,79128
10211,10211,156,2,26798
10212,10212,82,1,78938
10213,10213,460,1,10823
10214,10214,593,2,31387
10215,10215,117,2,71694
10216,10216,742,2,727
10217,10217,286,1,74186
10218,10218,557,1,50902
10219,10219,235,3,56827
10220,10220,396,1,66421
10221,10221,229,1,57859
10222,10222,124,3,28294
10223,10223,69,1,4153
10224,10224,116,2,505
10225,10225,54,1,25598
10226,10226,74,2,53850
10227,10227,444,2,9474
10228,10228,695,1,5588
10229,10229,457,3,63404
10230,10230,297,3,27214
10231,10231,618,1,57880
10232,10232,429,3,57914
10233,10233,556,1,17658
10234,10234,319,1,57050
10235,10235,633,3,79365
10236,10236,681,2,42142
10237,10237,752,1,45615
10238,10238,716,1,3528
10239,10239,474,3,46143
10240,10240,339,1,36647
10241,10241,630,2,57456
10242,10242,213,3,16829
10243,10243,531,1,42334
10244,10244,725,2,15466
10245,10245,118,2,79172
10246,10246,190,3,37881
10247,10247,308,2,20037
10248,10248,677,2,35058
10249,10249,255,3,13304
10250,10250,345,1,49931
10251,10251,338,2,15713
10252,10252,321,3,1915
10253,10253,331,2,66851
10254,10254,390,3,11700
10255,10255,105,3,68415
10256,10256,410,2,27122
10257,10257,192,3,2136
10258,10258,600,2,57138
10259,10259,227,3,43629
10260,10260,6,1,26517
10261,10261,524,1,9339
10262,10262,190,2,33566
10263,10263,215,2,13170
10264,10264,151,1,29812
10265,10265,381,2,64708
10266,10266,710,1,52391
10267,10267,127,3,59265
10268,10268,110,1,13614
10269,10269,757,3,21591
10270,10270,290,2,39952
10271,10271,645,2,68263
10272,10272,346,1,29940
10273,10273,130,3,46823
10274,10274,54,3,42501
10275,10275,232,2,50551
10276,10276,234,1,16479
10277,10277,192,1,37597
10278,10278,467,1,29861
10279,10279,566,1,52641
10280,10280,576,2,1321
10281,10281,72,3,59644
10282,10282,272,3,62275
10283,10283,163,2,71609
10284,10284,109,2,73172
10285,10285,551,2,24526
10286,10286,621,2,57989
10287,10287,570,2,10639
10288,10288,688,2,58858
10289,10289,306,3,8237
10290,10290,549,1,36106
10291,10291,613,2,63759
10292,10292,211,3,51090
10293,10293,731,2,43186
10294,10294,585,3,43077
10295,10295,365,1,77366
10296,10296,161,3,16071
10297,10297,381,3,2525
10298,10298,633,2,64598
10299,10299,245,2,68532
10300,10300,168,1,13338
10301,10301,291,1,2665
10302,10302,713,2,26271
10303,10303,112,2,75361
10304,10304,709,2,59896
10305,10305,143,3,59959
10306,10306,167,1,52505
10307,10307,716,2,13083
10308,10308,181,3,7141
10309,10309,27,3,12875
10310,10310,118,2,6224
10311,10311,73,2,5907
10312,10312,671,3,32746
10313,10313,485,1,70235
10314,10314,522,1,62923
10315,10315,276,3,5317
10316,10316,650,1,63006
10317,10317,389,1,30378
10318,10318,77,1,55154
10319,10319,316,1,41201
10320,10320,232,3,14498
10321,10321,169,3,21050
10322,10322,329,3,55339
10323,10323,126,1,28301
10324,10324,409,3,35397
10325,10325,737,1,73288
10326,10326,318,1,17658
10327,10327,329,3,29747
10328,10328,590,2,73390
10329,10329,211,2,57399
10330,10330,96,1,74309
10331,10331,383,1,57928
10332,10332,764,2,14501
10333,10333,61,1,32584
10334,10334,529,1,49090
10335,10335,315,3,44943
10336,10336,308,1,40626
10337,10337,135,1,45031
10338,10338,47,2,15890
10339,10339,432,3,79846
10340,10340,132,1,18726
10341,10341,332,1,20437
10342,10342,483,2,46743
10343,10343,416,3,54918
10344,10344,541,2,27490
10345,10345,407,2,2498
10346,10346,219,1,15642
10347,10347,136,2,71622
10348,10348,604,1,50895
10349,10349,450,3,48568
10350,10350,424,3,65712
10351,10351,62,3,35198
10352,10352,611,1,45895
10353,10353,299,2,78582
10354,10354,652,3,2171
10355,10355,92,3,72295
10356,10356,472,1,30705
10357,10357,582,1,49411
10358,10358,680,1,38722
10359,10359,153,2,15068
10360,10360,414,2,29359
10361,10361,167,2,20922
10362,10362,452,2,312
10363,10363,471,1,8617
10364,10364,426,2,65266
10365,10365,46,1,4398
10366,10366,545,1,17616
10367,10367,211,3,1734
10368,10368,17,3,28263
10369,10369,743,1,75627
10370,10370,88,3,1213
10371,10371,529,1,45312
10372,10372,468,2,75516
10373,10373,423,2,68054
10374,10374,200,1,36686
10375,10375,381,3,79689
10376,10376,103,3,70888
10377,10377,287,1,9110
10378,10378,15,1,25902
10379,10379,685,3,66762
10380,10380,388,2,73177
10381,10381,89,1,5061
10382,10382,687,2,35793
10383,10383,506,2,1258
10384,10384,628,1,22792
10385,10385,184,2,70796
10386,10386,116,1,67673
10387,10387,739,2,32081
10388,10388,312,3,43755
10389,10389,731,1,42109
10390,10390,107,3,11073
10391,10391,367,1,67705
10392,10392,287,1,48076
10393,10393,244,2,25816
10394,10394,524,3,62850
10395,10395,274,1,7465
10396,10396,727,2,17300
10397,10397,742,2,61742
10398,10398,108,2,63099
10399,10399,456,3,34134
10400,10400,207,3,26696
10401,10401,472,3,51461
10402,10402,223,1,21044
10403,10403,405,3,33596
10404,10404,10,3,14855
10405,10405,426,3,59351
10406,10406,611,3,49750
10407,10407,471,2,17799
10408,10408,626,1,76511
10409,10409,59,2,13836
10410,10410,224,2,51621
10411,10411,231,3,13383
10412,10412,161,2,21280
10413,10413,543,2,43206
10414,10414,441,2,53492
10415,10415,614,1,6708
10416,10416,475,2,71258
10417,10417,626,2,64393
10418,10418,474,3,20744
10419,10419,639,1,78694
10420,10420,181,3,77432
10421,10421,391,1,78282
10422,10422,666,3,65439
10423,10423,575,3,40801
10424,10424,606,1,11881
10425,10425,637,3,388
10426,10426,438,2,79265
10427,10427,245,3,17510
10428,10428,701,1,56469
10429,10429,350,1,58598
10430,10430,592,2,58094
10431,10431,561,2,32463
10432,10432,531,3,56236
10433,10433,35,1,78191
10434,10434,191,2,28872
10435,10435,160,3,47365
10436,10436,127,3,5976
10437,10437,661,3,29728
10438,10438,428,1,71336
10439,10439,304,2,62298
10440,10440,465,1,44674
10441,10441,29,1,15187
10442,10442,121,1,27076
10443,10443,631,1,16808
10444,10444,483,3,17821
10445,10445,549,3,78588
10446,10446,624,2,5721
10447,10447,34,2,61176
10448,10448,77,2,24434
10449,10449,485,2,37881
10450,10450,393,2,68916
10451,10451,330,2,71193
10452,10452,226,2,42404
10453,10453,255,3,45907
10454,10454,564,3,79439
10455,10455,761,3,43746
10456,10456,671,3,30123
10457,10457,134,2,41175
10458,10458,420,1,42454
10459,10459,622,2,48442
10460,10460,571,3,31378
