order_id,order_date,customer_id,seller_id,order_status
8570,2024-01-03,3,12,Returned
8571,2024-12-01,195,2,Returned
8572,2024-03-07,596,21,Shipped
8573,2024-04-13,790,35,Shipped
8574,2024-04-10,330,26,Cancelled
8575,2024-02-19,482,41,Returned
8576,2024-03-02,570,38,Cancelled
8577,2024-04-18,629,7,Shipped
8578,2024-12-10,615,36,Returned
8579,2024-02-10,863,7,Cancelled
8580,2024-11-24,436,17,Shipped
8581,2024-12-05,578,41,Shipped
8582,2024-01-31,617,28,Cancelled
8583,2024-04-21,642,31,Shipped
8584,2024-12-13,481,3,Returned
8585,2024-06-14,198,35,Returned
8586,2024-07-25,686,54,Completed
8587,2024-12-07,482,40,Shipped
8588,2024-11-27,787,10,Completed
8589,2024-10-04,140,12,Cancelled
8590,2024-06-13,490,34,Completed
8591,2024-05-09,47,25,Cancelled
8592,2024-06-25,56,33,Shipped
8593,2024-01-17,274,47,Completed
8594,2024-12-10,337,52,Completed
8595,2024-11-06,698,10,Cancelled
8596,2024-10-22,401,54,Shipped
8597,2024-12-30,24,40,Completed
8598,2024-03-26,565,41,Completed
8599,2024-12-02,309,5,Cancelled
8600,2024-04-23,486,43,Cancelled
8601,2024-06-27,631,6,Returned
8602,2024-05-26,444,36,Returned
8603,2024-02-17,714,52,Completed
8604,2024-08-09,568,45,Shipped
8605,2024-01-13,77,38,Shipped
8606,2024-02-25,260,26,Completed
8607,2024-09-05,535,29,Returned
8608,2024-04-16,139,24,Cancelled
8609,2024-03-27,610,5,Returned
8610,2024-07-18,202,9,Completed
8611,2024-01-05,548,30,Cancelled
8612,2024-10-30,132,20,Returned
8613,2024-08-01,523,28,Shipped
8614,2024-06-27,707,7,Shipped
8615,2024-11-27,625,46,Returned
8616,2024-09-15,345,44,Cancelled
8617,2024-09-18,635,30,Cancelled
8618,2024-11-30,875,16,Completed
8619,2024-06-24,589,15,Returned
8620,2024-03-30,879,27,Returned
8621,2024-01-08,278,30,Returned
8622,2024-08-24,655,16,Cancelled
8623,2024-07-29,793,28,Completed
8624,2024-09-27,463,4,Completed
8625,2024-07-24,835,37,Shipped
8626,2024-03-19,279,51,Shipped
8627,2024-09-28,11,31,Completed
8628,2024-01-05,450,42,Shipped
8629,2024-07-26,632,29,Shipped
8630,2024-04-16,65,50,Shipped
8631,2024-05-30,439,36,Returned
8632,2024-11-22,97,8,Returned
8633,2024-05-30,610,28,Cancelled
8634,2024-01-21,54,35,Cancelled
8635,2024-04-27,563,47,Returned
8636,2024-03-19,538,5,Completed
8637,2024-06-16,609,53,Returned
8638,2024-11-11,253,42,Cancelled
8639,2024-02-14,93,15,Shipped
8640,2024-07-17,684,5,Returned
8641,2024-01-03,698,54,Completed
8642,2024-01-06,552,11,Cancelled
8643,2024-07-14,682,26,Completed
8644,2024-02-28,143,9,Cancelled
8645,2024-07-20,118,11,Returned
8646,2024-12-10,504,53,Cancelled
8647,2024-09-17,437,1,Shipped
8648,2024-10-06,734,26,Cancelled
8649,2024-01-25,623,52,Cancelled
8650,2024-11-16,282,1,Returned
8651,2024-03-08,395,22,Returned
8652,2024-12-26,174,27,Shipped
8653,2024-08-17,480,38,Shipped
8654,2024-04-07,413,36,Cancelled
8655,2024-06-14,665,9,Completed
8656,2024-05-22,377,23,Returned
8657,2024-08-28,641,29,Returned
8658,2024-06-06,465,11,Completed
8659,2024-10-24,860,24,Cancelled
8660,2024-07-05,284,36,Cancelled
8661,2024-11-04,816,31,Cancelled
8662,2024-10-12,459,38,Cancelled
8663,2024-01-05,727,22,Completed
8664,2024-03-24,266,11,Completed
8665,2024-01-21,660,4,Completed
8666,2024-07-14,412,14,Returned
8667,2024-03-27,540,21,Returned
8668,2024-02-14,753,11,Cancelled
8669,2024-07-06,37,7,Returned
8670,2024-12-30,456,47,Returned
8671,2024-06-25,303,44,Returned
8672,2024-05-11,252,38,Completed
8673,2024-01-18,331,23,Completed
8674,2024-07-29,586,20,Completed
8675,2024-04-27,122,30,Returned
8676,2024-10-06,669,33,Completed
8677,2024-06-18,16,30,Returned
8678,2024-12-09,64,34,Returned
8679,2024-09-28,88,40,Returned
8680,2024-02-28,114,5,Cancelled
8681,2024-04-14,291,31,Cancelled
8682,2024-01-20,275,31,Cancelled
8683,2024-04-06,117,2,Shipped
8684,2024-03-28,148,23,Cancelled
8685,2024-03-01,438,55,Returned
8686,2024-08-25,262,40,Returned
8687,2024-01-18,210,24,Returned
8688,2024-04-10,369,48,Shipped
8689,2024-07-10,58,17,Completed
8690,2024-07-22,868,4,Shipped
8691,2024-11-06,888,31,Cancelled
8692,2024-04-07,608,29,Shipped
8693,2024-12-19,266,25,Cancelled
8694,2024-10-14,528,31,Returned
8695,2024-04-15,342,30,Returned
8696,2024-09-16,71,3,Completed
8697,2024-06-10,483,14,Shipped
8698,2024-04-22,134,47,Shipped
8699,2024-04-11,872,22,Completed
8700,2024-02-23,653,46,Returned
8701,2024-12-27,546,9,Cancelled
8702,2024-08-15,639,4,Returned
8703,2024-04-22,826,12,Shipped
8704,2024-05-29,18,22,Cancelled
8705,2024-07-18,69,30,Shipped
8706,2024-04-09,899,54,Shipped
8707,2024-01-17,281,48,Cancelled
8708,2024-07-27,370,38,Completed
8709,2024-11-29,321,38,Cancelled
8710,2024-04-12,500,39,Completed
8711,2024-01-05,1,40,Cancelled
8712,2024-07-15,569,22,Returned
8713,2024-09-20,155,16,Completed
8714,2024-03-28,898,28,Completed
8715,2024-02-11,237,23,Completed
8716,2024-12-04,330,28,Shipped
8717,2024-09-25,7,18,Completed
8718,2024-12-09,116,40,Returned
8719,2024-08-23,304,46,Returned
8720,2024-08-12,349,21,Returned
8721,2024-09-24,399,37,Completed
8722,2024-04-30,801,5,Returned
8723,2024-03-09,497,40,Shipped
8724,2024-04-05,46,20,Cancelled
8725,2024-04-26,543,19,Completed
8726,2024-07-02,560,46,Returned
8727,2024-09-20,136,35,Shipped
8728,2024-06-18,685,26,Completed
8729,2024-05-04,436,38,Cancelled
8730,2024-11-01,531,7,Cancelled
8731,2024-12-08,631,12,Completed
8732,2024-11-25,333,52,Completed
8733,2024-10-25,677,17,Shipped
8734,2024-11-20,827,32,Shipped
8735,2024-08-08,808,19,Returned
8736,2024-10-02,28,19,Completed
8737,2024-12-27,189,13,Returned
8738,2024-06-18,383,37,Returned
8739,2024-10-20,804,12,Completed
8740,2024-05-24,327,44,Returned
8741,2024-03-28,260,11,Completed
8742,2024-11-07,516,33,Cancelled
8743,2024-09-27,694,44,Shipped
8744,2024-09-26,131,53,Completed
8745,2024-01-30,396,28,Cancelled
8746,2024-07-29,399,20,Completed
8747,2024-01-08,280,4,Cancelled
8748,2024-02-23,757,43,Returned
8749,2024-02-07,83,16,Shipped
8750,2024-12-21,458,44,Cancelled
8751,2024-03-16,410,48,Cancelled
8752,2024-11-09,871,41,Shipped
8753,2024-02-17,430,41,Returned
8754,2024-04-20,895,33,Shipped
8755,2024-10-09,610,5,Returned
8756,2024-04-07,504,46,Returned
8757,2024-03-29,232,1,Shipped
8758,2024-05-24,169,8,Cancelled
8759,2024-12-27,153,12,Completed
8760,2024-11-30,575,41,Returned
8761,2024-05-24,172,36,Returned
8762,2024-06-03,584,7,Cancelled
8763,2024-06-19,343,32,Shipped
8764,2024-06-15,777,48,Shipped
8765,2024-03-01,694,12,Returned
8766,2024-12-16,432,6,Completed
8767,2024-04-11,279,14,Returned
8768,2024-08-20,553,41,Returned
8769,2024-05-21,738,44,Cancelled
8770,2024-05-18,179,6,Shipped
8771,2024-11-10,196,55,Cancelled
8772,2024-05-18,747,38,Returned
8773,2024-10-19,8,33,Shipped
8774,2024-07-21,583,37,Cancelled
8775,2024-09-05,406,12,Returned
8776,2024-11-19,472,4,Returned
8777,2024-07-25,601,22,Cancelled
8778,2024-01-14,363,28,Cancelled
8779,2024-04-06,5,17,Completed
8780,2024-07-06,594,46,Cancelled
8781,2024-05-13,749,42,Cancelled
8782,2024-02-22,212,40,Returned
8783,2024-04-16,60,23,Returned
8784,2024-06-07,682,21,Returned
8785,2024-06-21,114,2,Shipped
8786,2024-11-28,281,31,Completed
8787,2024-01-13,410,19,Cancelled
8788,2024-03-25,640,7,Cancelled
8789,2024-12-24,653,6,Completed
8790,2024-10-23,887,5,Returned
8791,2024-01-25,146,19,Cancelled
8792,2024-11-10,852,9,Cancelled
8793,2024-04-30,403,5,Shipped
8794,2024-05-02,38,49,Cancelled
8795,2024-06-10,233,25,Cancelled
8796,2024-08-11,83,26,Returned
8797,2024-02-02,765,31,Cancelled
8798,2024-08-23,788,39,Returned
8799,2024-10-15,67,45,Cancelled
8800,2024-05-19,628,45,Shipped
8801,2024-02-07,358,16,Returned
8802,2024-12-06,255,19,Completed
8803,2024-10-16,436,33,Cancelled
8804,2024-05-14,365,25,Returned
8805,2024-08-03,799,15,Cancelled
8806,2024-06-10,709,33,Completed
8807,2024-05-14,648,48,Returned
8808,2024-01-30,393,23,Completed
8809,2024-10-14,809,49,Cancelled
8810,2024-12-04,846,30,Shipped
8811,2024-06-10,408,21,Completed
8812,2024-03-11,121,40,Returned
8813,2024-05-22,400,31,Shipped
8814,2024-06-14,422,16,Completed
8815,2024-12-06,789,40,Returned
8816,2024-09-06,712,16,Shipped
8817,2024-09-01,589,44,Returned
8818,2024-02-23,629,9,Completed
8819,2024-09-17,561,38,Returned
8820,2024-08-03,376,41,Completed
8821,2024-01-04,264,26,Cancelled
8822,2024-06-15,283,3,Returned
8823,2024-09-05,176,26,Shipped
8824,2024-12-15,477,10,Returned
8825,2024-10-06,133,45,Shipped
8826,2024-02-02,753,2,Cancelled
8827,2024-04-26,211,35,Completed
8828,2024-07-30,503,32,Shipped
8829,2024-10-19,333,3,Completed
8830,2024-07-10,838,30,Returned
8831,2024-12-01,484,39,Returned
8832,2024-05-12,892,33,Returned
8833,2024-09-21,79,4,Cancelled
8834,2024-03-12,112,12,Shipped
8835,2024-09-19,232,36,Cancelled
8836,2024-09-13,760,8,Returned
8837,2024-06-20,57,19,Shipped
8838,2024-04-18,873,54,Shipped
8839,2024-02-04,131,30,Cancelled
8840,2024-02-11,337,17,Returned
8841,2024-03-31,323,7,Returned
8842,2024-09-18,746,49,Returned
8843,2024-02-01,757,33,Completed
8844,2024-12-18,489,51,Cancelled
8845,2024-01-19,275,39,Completed
8846,2024-08-08,176,6,Completed
8847,2024-02-04,797,50,Returned
8848,2024-10-07,847,22,Returned
8849,2024-09-25,782,21,Shipped
8850,2024-03-10,10,43,Cancelled
8851,2024-03-24,90,32,Returned
8852,2024-06-13,573,33,Shipped
8853,2024-01-20,497,41,Completed
8854,2024-05-16,67,43,Cancelled
8855,2024-08-18,187,18,Cancelled
8856,2024-10-25,22,11,Cancelled
8857,2024-10-07,334,45,Shipped
8858,2024-01-01,434,17,Returned
8859,2024-06-18,438,44,Returned
8860,2024-04-10,844,36,Cancelled
8861,2024-03-23,30,36,Completed
8862,2024-12-28,38,32,Shipped
8863,2024-11-11,831,26,Returned
8864,2024-09-03,853,37,Returned
8865,2024-10-29,772,30,Returned
8866,2024-04-24,15,38,Completed
8867,2024-09-25,811,48,Completed
8868,2024-11-29,477,52,Completed
8869,2024-03-30,698,25,Shipped
8870,2024-01-13,384,17,Returned
8871,2024-02-06,94,37,Completed
8872,2024-10-01,779,49,Shipped
8873,2024-06-02,191,54,Shipped
8874,2024-05-21,590,20,Returned
8875,2024-03-22,643,4,Completed
8876,2024-05-29,439,37,Returned
8877,2024-12-29,638,10,Completed
8878,2024-06-10,391,20,Returned
8879,2024-09-10,703,51,Completed
8880,2024-05-30,443,12,Shipped
8881,2024-06-08,412,51,Shipped
8882,2024-01-03,481,46,Completed
8883,2024-01-13,488,51,Completed
8884,2024-05-19,262,1,Cancelled
8885,2024-08-08,685,17,Shipped
8886,2024-11-01,754,9,Completed
8887,2024-06-21,234,39,Completed
8888,2024-09-24,673,3,Returned
8889,2024-01-15,867,53,Completed
8890,2024-01-16,447,1,Cancelled
8891,2024-03-11,434,48,Cancelled
8892,2024-02-23,15,35,Shipped
8893,2024-09-12,174,18,Returned
8894,2024-11-17,399,27,Shipped
8895,2024-09-20,353,20,Completed
8896,2024-02-29,845,24,Completed
8897,2024-03-22,163,18,Shipped
8898,2024-04-07,475,26,Returned
8899,2024-05-14,725,24,Returned
8900,2024-11-20,749,45,Shipped
8901,2024-01-22,90,24,Cancelled
8902,2024-10-16,515,9,Completed
8903,2024-10-27,320,6,Completed
8904,2024-10-14,103,44,Completed
8905,2024-07-27,730,1,Shipped
8906,2024-08-20,564,39,Returned
8907,2024-06-15,3,35,Completed
8908,2024-12-26,528,32,Returned
8909,2024-04-02,819,55,Shipped
8910,2024-05-01,330,19,Cancelled
8911,2024-10-16,338,37,Completed
8912,2024-07-16,701,32,Returned
8913,2024-05-11,349,5,Cancelled
8914,2024-06-20,512,3,Shipped
8915,2024-10-11,244,55,Shipped
8916,2024-03-14,639,49,Cancelled
8917,2024-05-27,281,19,Completed
8918,2024-10-06,792,45,Shipped
8919,2024-12-29,106,52,Returned
8920,2024-01-24,46,52,Cancelled
8921,2024-12-12,777,1,Completed
8922,2024-12-08,284,33,Shipped
8923,2024-07-28,607,41,Returned
8924,2024-04-16,899,13,Returned
8925,2024-02-14,71,52,Completed
8926,2024-12-04,648,22,Completed
8927,2024-11-09,581,33,Returned
8928,2024-11-16,90,40,Shipped
8929,2024-12-20,74,6,Returned
8930,2024-03-09,46,55,Cancelled
8931,2024-06-28,702,22,Returned
8932,2024-08-04,335,34,Cancelled
8933,2024-09-26,419,37,Shipped
8934,2024-02-11,628,33,Completed
8935,2024-01-20,338,21,Completed
8936,2024-05-17,575,5,Shipped
8937,2024-05-27,289,31,Shipped
8938,2024-09-05,470,15,Shipped
8939,2024-02-11,698,28,Shipped
8940,2024-11-04,603,32,Shipped
8941,2024-06-23,364,16,Shipped
8942,2024-11-28,214,15,Shipped
8943,2024-10-03,506,53,Shipped
8944,2024-09-26,333,15,Completed
8945,2024-06-14,773,54,Completed
8946,2024-06-14,73,46,Cancelled
8947,2024-09-24,690,32,Returned
8948,2024-03-31,801,16,Shipped
8949,2024-08-02,614,18,Cancelled
8950,2024-09-22,548,30,Returned
8951,2024-09-19,17,48,Shipped
8952,2024-07-21,117,21,Shipped
8953,2024-08-04,341,16,Returned
8954,2024-04-04,866,9,Shipped
8955,2024-07-03,336,11,Completed
8956,2024-07-14,412,4,Shipped
8957,2024-05-23,225,52,Completed
8958,2024-07-17,207,26,Shipped
8959,2024-08-07,167,15,Returned
8960,2024-05-18,263,25,Completed
8961,2024-09-28,7,30,Cancelled
8962,2024-04-18,593,25,Shipped
8963,2024-10-22,417,41,Returned
8964,2024-11-10,425,7,Shipped
8965,2024-11-30,179,33,Cancelled
8966,2024-11-24,598,12,Completed
8967,2024-05-26,274,46,Returned
8968,2024-06-14,516,4,Cancelled
8969,2024-07-04,324,24,Returned
8970,2024-09-01,557,49,Returned
8971,2024-11-06,379,7,Completed
8972,2024-04-20,10,25,Completed
8973,2024-10-09,494,54,Shipped
8974,2024-05-09,863,39,Returned
8975,2024-01-18,450,15,Shipped
8976,2024-04-14,619,50,Completed
8977,2024-02-02,216,31,Returned
8978,2024-03-30,50,38,Completed
8979,2024-08-26,525,46,Cancelled
8980,2024-08-18,91,9,Returned
8981,2024-06-26,321,11,Shipped
8982,2024-07-22,647,33,Completed
8983,2024-07-09,770,22,Cancelled
8984,2024-04-06,543,53,Cancelled
8985,2024-05-16,261,30,Returned
8986,2024-08-15,397,18,Shipped
8987,2024-04-13,254,11,Completed
8988,2024-10-16,248,21,Completed
8989,2024-05-17,453,4,Completed
8990,2024-04-08,447,26,Shipped
8991,2024-08-13,304,51,Returned
8992,2024-09-12,852,4,Shipped
8993,2024-09-03,334,35,Returned
8994,2024-09-14,766,40,Completed
8995,2024-01-29,412,31,Returned
8996,2024-03-17,401,41,Completed
8997,2024-12-10,384,46,Shipped
8998,2024-02-06,486,21,Returned
8999,2024-08-27,883,34,Completed
9000,2024-03-31,671,22,Returned
9001,2024-11-19,345,16,Cancelled
9002,2024-02-29,830,14,Shipped
9003,2024-02-06,874,8,Completed
9004,2024-07-14,91,44,Cancelled
9005,2024-10-16,306,54,Returned
9006,2024-06-26,596,32,Returned
9007,2024-06-11,79,11,Completed
9008,2024-04-21,835,32,Shipped
9009,2024-11-21,820,14,Completed
9010,2024-05-04,636,20,Cancelled
9011,2024-07-25,376,49,Shipped
9012,2024-02-16,329,39,Completed
9013,2024-05-31,776,30,Cancelled
9014,2024-06-29,81,44,Shipped
9015,2024-06-14,798,53,Completed
9016,2024-04-05,40,33,Returned
9017,2024-07-25,822,36,Cancelled
9018,2024-03-17,719,15,Returned
9019,2024-03-04,837,27,Returned
9020,2024-03-11,147,55,Returned
9021,2024-03-15,532,36,Completed
9022,2024-05-29,68,54,Returned
9023,2024-06-21,427,45,Cancelled
9024,2024-11-08,16,14,Completed
9025,2024-03-08,81,6,Cancelled
9026,2024-09-23,229,36,Completed
9027,2024-05-30,510,25,Shipped
9028,2024-11-23,653,42,Shipped
9029,2024-05-16,525,35,Completed
9030,2024-05-23,407,55,Completed
9031,2024-10-13,426,36,Returned
9032,2024-05-16,888,4,Shipped
9033,2024-11-21,617,11,Cancelled
9034,2024-03-30,805,15,Completed
9035,2024-11-22,758,4,Returned
9036,2024-02-21,650,42,Returned
9037,2024-05-10,705,30,Returned
9038,2024-06-21,325,27,Returned
9039,2024-04-09,482,23,Completed
9040,2024-08-08,269,41,Returned
9041,2024-04-05,731,35,Cancelled
9042,2024-01-05,687,11,Cancelled
9043,2024-11-11,229,50,Cancelled
9044,2024-09-14,688,51,Completed
9045,2024-10-04,42,33,Cancelled
9046,2024-07-02,759,27,Returned
9047,2024-11-23,754,51,Completed
9048,2024-08-06,295,9,Cancelled
9049,2024-09-08,337,13,Returned
9050,2024-04-30,483,7,Shipped
9051,2024-02-10,344,39,Completed
9052,2024-11-08,426,28,Returned
9053,2024-06-02,24,28,Returned
9054,2024-10-15,165,39,Cancelled
9055,2024-03-14,278,23,Shipped
9056,2024-09-12,348,35,Cancelled
9057,2024-04-27,600,12,Returned
9058,2024-08-06,425,32,Completed
9059,2024-04-11,170,31,Cancelled
9060,2024-12-20,265,1,Returned
9061,2024-05-06,784,1,Returned
9062,2024-12-10,363,14,Shipped
9063,2024-05-06,288,3,Cancelled
9064,2024-12-12,800,47,Completed
9065,2024-08-14,234,23,Shipped
9066,2024-06-24,437,11,Completed
9067,2024-12-25,817,50,Completed
9068,2024-03-19,375,23,Cancelled
9069,2024-01-09,693,4,Cancelled
9070,2024-08-01,652,32,Cancelled
9071,2024-03-11,163,4,Returned
9072,2024-09-19,418,19,Completed
9073,2024-07-12,52,2,Cancelled
9074,2024-07-16,889,52,Returned
9075,2024-04-14,106,1,Returned
9076,2024-12-04,351,3,Returned
9077,2024-11-27,22,31,Returned
9078,2024-03-10,389,34,Cancelled
9079,2024-07-03,663,40,Cancelled
9080,2024-04-11,87,53,Completed
9081,2024-11-19,697,23,Shipped
9082,2024-03-02,807,42,Returned
9083,2024-01-10,407,24,Shipped
9084,2024-06-03,897,15,Completed
9085,2024-03-26,701,32,Cancelled
9086,2024-03-20,807,39,Returned
9087,2024-11-10,366,19,Cancelled
9088,2024-10-05,37,48,Returned
9089,2024-09-10,822,43,Cancelled
9090,2024-07-19,641,38,Returned
9091,2024-12-04,607,27,Returned
9092,2024-04-09,537,47,Shipped
9093,2024-11-24,219,41,Completed
9094,2024-07-17,599,44,Completed
9095,2024-08-28,717,39,Completed
9096,2024-10-17,537,2,Cancelled
9097,2024-01-25,419,54,Returned
9098,2024-11-30,110,48,Returned
9099,2024-05-06,81,36,Shipped
9100,2024-07-21,166,41,Shipped
9101,2024-10-18,489,10,Completed
9102,2024-07-11,170,41,Completed
9103,2024-05-23,164,26,Returned
9104,2024-08-31,352,51,Completed
9105,2024-08-14,743,50,Returned
9106,2024-05-16,225,51,Returned
9107,2024-04-30,279,24,Completed
9108,2024-02-15,359,51,Returned
9109,2024-01-01,347,25,Returned
9110,2024-06-21,865,37,Completed
9111,2024-12-09,379,47,Returned
9112,2024-02-10,590,24,Shipped
9113,2024-03-27,528,18,Cancelled
9114,2024-03-19,793,22,Cancelled
9115,2024-03-22,788,10,Returned
9116,2024-02-04,629,35,Cancelled
9117,2024-10-14,625,12,Shipped
9118,2024-08-12,550,3,Completed
9119,2024-05-16,529,8,Shipped
9120,2024-12-15,529,50,Cancelled
9121,2024-01-24,462,52,Shipped
9122,2024-12-03,280,29,Cancelled
9123,2024-04-15,455,54,Cancelled
9124,2024-01-27,69,39,Cancelled
9125,2024-07-11,793,19,Shipped
9126,2024-06-09,74,42,Shipped
9127,2024-11-06,720,23,Completed
9128,2024-05-09,615,12,Completed
9129,2024-02-15,811,16,Cancelled
9130,2024-11-06,715,5,Completed
9131,2024-10-12,533,32,Completed
9132,2024-04-24,117,54,Shipped
9133,2024-06-23,742,28,Completed
9134,2024-04-03,223,41,Returned
9135,2024-07-18,588,51,Cancelled
9136,2024-07-07,830,20,Shipped
9137,2024-01-17,594,20,Returned
9138,2024-06-28,703,5,Cancelled
9139,2024-10-22,608,32,Shipped
9140,2024-07-01,305,39,Cancelled
9141,2024-03-02,538,48,Shipped
9142,2024-01-12,23,16,Completed
9143,2024-01-26,548,40,Returned
9144,2024-07-28,369,41,Shipped
9145,2024-07-24,155,49,Completed
9146,2024-12-28,642,37,Completed
9147,2024-12-25,500,55,Completed
9148,2024-09-26,775,15,Cancelled
9149,2024-10-16,294,34,Cancelled
9150,2024-02-01,230,13,Completed
9151,2024-10-13,760,22,Returned
9152,2024-03-15,88,55,Completed
9153,2024-10-02,186,23,Shipped
9154,2024-04-28,458,22,Cancelled
9155,2024-07-24,868,30,Shipped
9156,2024-01-10,99,28,Shipped
9157,2024-07-17,743,52,Shipped
9158,2024-04-30,833,12,Shipped
9159,2024-12-02,94,46,Completed
9160,2024-09-23,596,23,Completed
9161,2024-04-01,495,21,Completed
9162,2024-12-10,303,39,Completed
9163,2024-06-29,72,2,Completed
9164,2024-07-07,502,1,Shipped
9165,2024-01-20,686,20,Shipped
9166,2024-11-14,166,16,Cancelled
9167,2024-01-19,131,53,Shipped
9168,2024-01-12,570,23,Cancelled
9169,2024-05-30,96,39,Cancelled
9170,2024-11-02,16,30,Returned
9171,2024-01-18,883,16,Cancelled
9172,2024-01-11,273,24,Cancelled
9173,2024-04-03,869,41,Shipped
9174,2024-02-18,889,15,Completed
9175,2024-05-17,724,29,Cancelled
9176,2024-05-01,875,6,Shipped
9177,2024-08-10,229,32,Shipped
9178,2024-04-23,866,20,Shipped
9179,2024-04-18,834,48,Shipped
9180,2024-06-18,503,51,Shipped
9181,2024-07-23,473,50,Cancelled
9182,2024-06-27,211,47,Cancelled
9183,2024-12-24,358,53,Returned
9184,2024-01-02,24,7,Completed
9185,2024-04-16,702,47,Returned
9186,2024-01-25,639,37,Completed
9187,2024-01-08,315,46,Returned
9188,2024-02-09,594,37,Completed
9189,2024-03-11,473,34,Cancelled
9190,2024-05-07,857,26,Cancelled
9191,2024-08-20,66,49,Completed
9192,2024-08-23,491,42,Completed
9193,2024-03-30,829,17,Returned
9194,2024-02-11,579,45,Completed
9195,2024-07-13,882,54,Returned
9196,2024-07-11,375,23,Cancelled
9197,2024-10-18,547,4,Cancelled
9198,2024-10-27,91,4,Completed
9199,2024-06-01,190,3,Completed
9200,2024-09-20,867,11,Shipped
9201,2024-02-19,429,54,Cancelled
9202,2024-09-08,592,36,Returned
9203,2024-11-30,56,32,Completed
9204,2024-06-07,790,50,Shipped
9205,2024-01-02,629,43,Completed
9206,2024-04-15,377,29,Returned
9207,2024-10-09,808,8,Completed
9208,2024-07-04,483,38,Cancelled
9209,2024-08-27,586,32,Returned
9210,2024-11-29,560,17,Shipped
9211,2024-10-19,39,6,Returned
9212,2024-07-01,728,28,Completed
9213,2024-12-21,307,51,Shipped
9214,2024-06-07,124,13,Cancelled
9215,2024-03-15,76,42,Cancelled
9216,2024-08-26,751,7,Shipped
9217,2024-08-19,267,3,Shipped
9218,2024-09-02,264,48,Completed
9219,2024-08-22,458,3,Returned
9220,2024-01-23,157,11,Completed
9221,2024-09-23,873,35,Cancelled
9222,2024-11-28,43,20,Shipped
9223,2024-03-17,414,48,Cancelled
9224,2024-02-22,838,52,Returned
9225,2024-09-12,550,36,Cancelled
9226,2024-06-20,637,50,Returned
9227,2024-05-19,573,52,Cancelled
9228,2024-05-18,297,11,Completed
9229,2024-03-18,856,19,Cancelled
9230,2024-10-29,659,41,Cancelled
9231,2024-10-28,307,35,Shipped
9232,2024-12-26,624,17,Returned
9233,2024-10-14,103,34,Completed
9234,2024-12-20,777,46,Cancelled
9235,2024-02-13,325,53,Completed
9236,2024-01-11,603,49,Returned
9237,2024-06-04,479,32,Cancelled
9238,2024-05-04,886,19,Returned
9239,2024-11-13,373,42,Returned
9240,2024-04-07,375,31,Returned
9241,2024-05-16,91,31,Completed
9242,2024-09-06,773,34,Cancelled
9243,2024-01-19,408,19,Returned
9244,2024-01-14,346,16,Returned
9245,2024-06-14,147,45,Completed
9246,2024-10-16,136,48,Cancelled
9247,2024-10-01,725,13,Cancelled
9248,2024-04-04,487,27,Returned
9249,2024-01-26,733,22,Completed
9250,2024-10-04,236,48,Returned
9251,2024-07-24,92,47,Completed
9252,2024-07-02,761,1,Cancelled
9253,2024-08-26,846,41,Completed
9254,2024-03-04,80,34,Completed
9255,2024-02-07,489,20,Returned
9256,2024-10-01,703,6,Completed
9257,2024-08-30,801,17,Completed
9258,2024-06-02,292,30,Cancelled
9259,2024-03-24,392,22,Completed
9260,2024-12-05,329,52,Cancelled
9261,2024-02-10,269,15,Cancelled
9262,2024-12-11,721,5,Shipped
9263,2024-12-18,775,51,Completed
9264,2024-08-04,888,45,Shipped
9265,2024-07-21,649,28,Cancelled
9266,2024-01-18,272,46,Cancelled
9267,2024-05-09,336,38,Cancelled
9268,2024-07-03,775,42,Returned
9269,2024-01-09,668,24,Shipped
9270,2024-09-03,106,19,Completed
9271,2024-02-19,537,38,Shipped
9272,2024-04-16,447,3,Completed
9273,2024-01-13,483,14,Shipped
9274,2024-06-09,475,1,Completed
9275,2024-12-02,670,51,Cancelled
9276,2024-09-09,277,50,Cancelled
9277,2024-11-05,521,22,Shipped
9278,2024-09-16,77,34,Shipped
9279,2024-10-21,483,5,Shipped
9280,2024-01-28,331,47,Completed
9281,2024-04-12,528,38,Completed
9282,2024-08-02,765,27,Returned
9283,2024-01-13,705,40,Completed
9284,2024-12-29,575,12,Completed
9285,2024-07-28,522,27,Returned
9286,2024-12-07,792,23,Completed
9287,2024-08-04,881,1,Completed
9288,2024-05-04,603,25,Completed
9289,2024-02-14,670,14,Completed
9290,2024-10-30,347,38,Shipped
9291,2024-06-05,491,11,Returned
9292,2024-10-16,784,31,Cancelled
9293,2024-03-04,293,3,Cancelled
9294,2024-10-30,227,6,Shipped
9295,2024-10-16,633,42,Returned
9296,2024-07-07,170,53,Shipped
9297,2024-08-20,156,45,Shipped
9298,2024-05-21,495,34,Returned
9299,2024-08-30,836,50,Shipped
9300,2024-04-06,88,27,Shipped
9301,2024-10-19,397,34,Completed
9302,2024-08-16,763,15,Shipped
9303,2024-07-23,522,3,Shipped
9304,2024-04-02,306,20,Shipped
9305,2024-05-19,722,21,Returned
9306,2024-06-14,589,47,Shipped
9307,2024-01-01,715,35,Completed
9308,2024-01-16,674,20,Returned
9309,2024-05-17,215,14,Cancelled
9310,2024-04-05,201,45,Shipped
9311,2024-11-12,312,52,Returned
9312,2024-03-22,419,38,Cancelled
9313,2024-01-06,331,10,Returned
9314,2024-06-25,691,38,Returned
9315,2024-11-28,129,31,Cancelled
9316,2024-08-07,564,13,Returned
